Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,moving_avg_7,moving_avg_30,normalized_close,volatility,high_volatility_flag,price_outlier,Security,GICS Sector,GICS Sub-Industry,Headquarters Location
2024-06-17 00:00:00-04:00,198.6300048828125,200.85000610351562,198.10000610351562,198.39999389648438,690200,0.0,0.0,PODD,,,0.3330198174913147,2.75,False,False,Insulet Corporation,Health Care,Health Care Equipment,"Acton, Massachusetts"
2024-06-18 00:00:00-04:00,197.58999633789062,199.02000427246094,193.74000549316406,196.39999389648438,408000,0.0,0.0,PODD,,,0.2954116889570883,5.279998779296875,False,False,Insulet Corporation,Health Care,Health Care Equipment,"Acton, Massachusetts"
2024-06-20 00:00:00-04:00,195.89999389648438,199.55999755859375,194.1699981689453,199.30999755859375,595700,0.0,0.0,PODD,,,0.35013158483692775,5.3899993896484375,False,False,Insulet Corporation,Health Care,Health Care Equipment,"Acton, Massachusetts"
2024-06-21 00:00:00-04:00,200.0,204.39999389648438,199.30999755859375,204.10000610351562,1052400,0.0,0.0,PODD,,,0.4402032133556601,5.089996337890625,False,False,Insulet Corporation,Health Care,Health Care Equipment,"Acton, Massachusetts"
2024-06-24 00:00:00-04:00,204.25,206.5,201.33999633789062,203.94000244140625,1309200,0.0,0.0,PODD,,,0.4371944942103819,5.160003662109375,False,False,Insulet Corporation,Health Care,Health Care Equipment,"Acton, Massachusetts"
2024-06-25 00:00:00-04:00,204.05999755859375,207.72000122070312,202.57000732421875,205.75,921600,0.0,0.0,PODD,,,0.4712298046254968,5.149993896484375,False,False,Insulet Corporation,Health Care,Health Care Equipment,"Acton, Massachusetts"
2024-06-26 00:00:00-04:00,204.19000244140625,207.77000427246094,204.11000061035156,206.80999755859375,843200,0.0,0.0,PODD,202.10142735072546,,0.4911620668402768,3.660003662109375,False,False,Insulet Corporation,Health Care,Health Care Equipment,"Acton, Massachusetts"
2024-06-27 00:00:00-04:00,207.02000427246094,208.2100067138672,204.3800048828125,206.97999572753906,585300,0.0,0.0,PODD,203.32714189801897,,0.494358723334416,3.8300018310546875,False,False,Insulet Corporation,Health Care,Health Care Equipment,"Acton, Massachusetts"
2024-06-28 00:00:00-04:00,206.36000061035156,207.4600067138672,200.02999877929688,201.8000030517578,923900,0.0,0.0,PODD,204.09857177734375,,0.3969538081558497,7.4300079345703125,True,False,Insulet Corporation,Health Care,Health Care Equipment,"Acton, Massachusetts"
2024-07-01 00:00:00-04:00,201.8000030517578,208.89999389648438,195.16000366210938,196.16000366210938,696600,0.0,0.0,PODD,203.64857264927454,,0.29089889716642126,13.739990234375,True,False,Insulet Corporation,Health Care,Health Care Equipment,"Acton, Massachusetts"
2024-07-02 00:00:00-04:00,199.3300018310547,202.1999969482422,195.8000030517578,197.19000244140625,519900,0.0,0.0,PODD,202.66142926897322,,0.31026706040736785,6.399993896484375,False,False,Insulet Corporation,Health Care,Health Care Equipment,"Acton, Massachusetts"
2024-07-03 00:00:00-04:00,198.89999389648438,199.33999633789062,194.49000549316406,196.72000122070312,266700,0.0,0.0,PODD,201.6300005231585,,0.3014291272476446,4.8499908447265625,False,False,Insulet Corporation,Health Care,Health Care Equipment,"Acton, Massachusetts"
2024-07-05 00:00:00-04:00,196.14999389648438,198.02999877929688,194.8000030517578,196.89999389648438,295800,0.0,0.0,PODD,200.36571393694197,,0.3048137210906449,3.2299957275390625,False,False,Insulet Corporation,Health Care,Health Care Equipment,"Acton, Massachusetts"
2024-07-08 00:00:00-04:00,196.2100067138672,201.0,192.2899932861328,198.6699981689453,466100,0.0,0.0,PODD,199.2028568812779,,0.3380969951830653,8.710006713867188,True,False,Insulet Corporation,Health Care,Health Care Equipment,"Acton, Massachusetts"
